YEAR,MO,DY,T2M,PS,WS10M,WD10M
2013,10,23,19.62,87.32,2.35,204.88
2013,10,24,19.28,87.3,4.17,171.0
2013,10,25,19.66,87.1,6.68,185.81
2013,10,26,18.55,87.26,5.82,178.12
2013,10,27,16.89,87.57,4.19,121.94
2013,10,28,17.01,87.48,4.05,199.31
2013,10,29,16.29,87.2,4.11,296.75
2013,10,30,11.23,87.12,3.57,236.31
2013,10,31,11.52,87.24,3.27,126.62
2013,11,1,11.6,87.36,2.23,141.44
2013,11,2,12.88,87.37,3.68,240.25
2013,11,3,14.95,87.44,3.75,280.0
2013,11,4,13.7,87.45,5.99,315.0
2013,11,5,13.05,87.43,6.39,332.12
2013,11,6,14.05,87.49,3.02,117.88
2013,11,7,16.18,87.42,3.39,244.44
2013,11,8,14.64,87.36,2.61,204.38
2013,11,9,12.27,87.49,3.41,103.62
2013,11,10,11.33,87.66,3.63,106.5
2013,11,11,10.99,87.44,4.53,112.75
2013,11,12,10.61,87.19,3.41,21.94
2013,11,13,10.5,87.1,2.58,167.69
2013,11,14,9.59,87.19,2.45,77.19
2013,11,15,8.63,86.89,3.16,162.31
2013,11,16,7.41,86.41,4.05,242.25
2013,11,17,3.48,86.38,6.23,202.19
2013,11,18,4.12,86.49,6.8,291.88
2013,11,19,6.07,86.68,4.99,295.12
2013,11,20,5.56,86.88,4.31,319.44
2013,11,21,5.99,86.86,4.45,300.88
2013,11,22,7.36,86.48,3.76,296.5
2013,11,23,9.3,86.38,5.2,240.38
2013,11,24,5.63,86.36,2.72,62.81
2013,11,25,2.44,86.68,3.54,60.88
2013,11,26,2.46,87.0,2.76,70.69
2013,11,27,3.01,86.96,4.65,197.75
2013,11,28,4.34,87.12,5.1,219.06
2013,11,29,4.19,87.22,5.13,196.0
2013,11,30,2.07,86.87,2.88,197.69
2013,12,1,2.19,86.26,6.46,241.12
2013,12,2,2.39,86.85,3.83,65.69
2013,12,3,3.15,87.23,1.88,167.31
2013,12,4,4.26,87.45,1.59,146.81
2013,12,5,4.44,87.53,1.99,81.38
2013,12,6,5.05,87.48,1.91,156.38
2013,12,7,3.83,87.46,4.07,221.69
2013,12,8,4.64,87.51,2.3,155.56
2013,12,9,3.17,87.63,2.46,134.75
2013,12,10,2.87,87.78,2.73,161.12
2013,12,11,3.34,87.94,5.45,174.81
2013,12,12,4.74,87.9,5.69,186.19
2013,12,13,4.67,87.69,3.91,209.44
2013,12,14,5.51,87.77,2.54,80.69
2013,12,15,4.24,87.99,3.47,184.94
2013,12,16,5.5,87.84,4.55,178.19
2013,12,17,4.9,87.76,3.77,228.06
2013,12,18,5.58,87.73,4.21,266.06
2013,12,19,6.33,87.37,3.4,282.12
2013,12,20,1.99,87.01,11.06,339.44
2013,12,21,4.12,87.5,8.2,50.06
2013,12,22,4.59,87.75,5.95,21.94
2013,12,23,4.9,87.68,2.2,112.56
2013,12,24,4.63,87.42,5.59,220.38
2013,12,25,7.26,86.92,8.74,239.75
2013,12,26,8.51,87.08,8.81,318.12
2013,12,27,8.13,87.23,4.9,271.31
2013,12,28,7.48,87.06,3.68,213.25
2013,12,29,2.89,87.44,6.85,122.06
2013,12,30,-0.38,87.69,4.2,34.81
2013,12,31,3.77,87.49,2.54,231.88
2014,1,1,6.05,87.36,1.68,280.12
2014,1,2,5.37,87.38,3.3,304.56
2014,1,3,8.33,87.54,2.94,262.19
2014,1,4,8.3,87.56,4.09,285.38
2014,1,5,7.93,87.6,3.73,301.75
2014,1,6,8.44,87.34,3.66,212.56
2014,1,7,9.22,87.43,3.41,194.25
2014,1,8,6.87,87.48,4.45,207.19
2014,1,9,6.0,87.25,5.71,181.69
2014,1,10,6.62,86.97,6.59,181.06
2014,1,11,5.71,86.97,4.15,224.25
2014,1,12,6.6,87.51,4.41,153.31
2014,1,13,7.19,87.45,3.36,256.31
2014,1,14,4.38,87.2,7.84,329.25
2014,1,15,6.15,87.09,4.1,285.94
2014,1,16,6.8,86.77,5.92,219.5
2014,1,17,4.71,86.15,7.34,204.0
2014,1,18,3.48,85.62,5.23,233.38
2014,1,19,3.95,85.96,9.64,264.69
2014,1,20,3.85,86.96,4.33,328.44
2014,1,21,3.9,87.11,3.08,264.88
2014,1,22,5.03,86.86,3.59,292.25
2014,1,23,4.33,87.01,5.27,284.75
2014,1,24,2.91,87.58,4.66,124.62
2014,1,25,5.06,87.47,6.09,285.25
2014,1,26,6.82,87.57,3.6,174.69
2014,1,27,6.56,87.08,6.48,320.12
2014,1,28,5.85,86.62,6.88,323.25
2014,1,29,3.9,85.8,5.03,273.38
2014,1,30,1.61,85.93,10.54,340.94
2014,1,31,2.14,86.52,8.45,332.12
2014,2,1,6.55,86.78,7.84,315.56
2014,2,2,5.89,86.98,3.91,263.19
2014,2,3,5.91,86.76,4.48,273.88
2014,2,4,5.95,87.05,3.77,269.0
2014,2,5,9.5,87.2,4.27,243.75
2014,2,6,10.0,87.16,5.77,216.06
2014,2,7,5.62,87.33,4.24,290.0
2014,2,8,7.15,87.18,4.76,242.5
2014,2,9,9.13,86.92,6.2,229.19
2014,2,10,4.2,86.71,11.13,300.75
2014,2,11,4.3,87.29,6.25,321.12
2014,2,12,6.25,87.46,5.6,317.62
2014,2,13,8.84,87.63,2.95,297.94
2014,2,14,9.85,87.34,5.27,211.0
2014,2,15,9.06,86.79,7.04,197.81
2014,2,16,9.4,86.68,6.43,169.31
2014,2,17,7.01,86.19,4.89,162.31
2014,2,18,4.55,86.36,5.79,341.5
2014,2,19,4.21,87.05,7.02,348.06
2014,2,20,4.68,87.34,4.9,348.0
2014,2,21,6.87,87.28,3.68,281.88
2014,2,22,5.69,87.41,4.8,220.62
2014,2,23,6.12,87.15,5.99,190.75
2014,2,24,7.08,87.0,5.68,264.25
2014,2,25,4.84,87.27,5.27,308.69
2014,2,26,4.43,87.56,4.17,298.5
2014,2,27,3.9,87.72,6.34,252.19
2014,2,28,6.69,87.55,6.48,336.81
2014,3,1,7.42,86.98,9.02,308.69
2014,3,2,9.58,86.61,12.16,313.06
2014,3,3,9.14,86.82,9.47,315.75
2014,3,4,6.18,86.93,8.53,326.12
2014,3,5,7.29,86.97,7.08,264.31
2014,3,6,7.34,87.09,2.78,96.12
2014,3,7,8.41,87.2,3.22,98.56
2014,3,8,8.81,87.35,5.39,197.94
2014,3,9,10.42,86.99,4.61,187.25
2014,3,10,8.51,86.84,2.28,183.94
2014,3,11,9.28,86.66,3.5,132.0
2014,3,12,6.4,86.73,5.19,55.0
2014,3,13,5.44,86.99,5.31,78.81
2014,3,14,5.26,87.22,5.37,109.62
2014,3,15,4.97,87.48,4.64,30.38
2014,3,16,6.25,87.48,2.41,143.94
2014,3,17,10.12,87.43,2.3,194.38
2014,3,18,11.46,87.28,2.57,306.5
2014,3,19,11.05,87.21,2.23,271.38
2014,3,20,11.55,87.15,2.42,202.38
2014,3,21,9.25,87.21,3.55,102.0
2014,3,22,11.27,87.03,3.27,254.5
2014,3,23,9.7,87.03,4.16,276.25
2014,3,24,10.82,87.31,4.3,220.19
2014,3,25,8.9,87.44,6.98,328.69
2014,3,26,6.49,86.85,9.02,319.12
2014,3,27,5.85,86.62,3.61,241.44
2014,3,28,8.81,85.92,8.59,165.75
2014,3,29,7.5,85.71,5.7,275.38
2014,3,30,6.5,86.65,4.9,259.94
2014,3,31,9.59,86.92,5.71,167.19
2014,4,1,11.75,86.67,9.24,187.81
2014,4,2,11.9,85.96,11.11,209.69
2014,4,3,6.33,86.3,6.88,305.94
2014,4,4,7.67,87.15,6.05,319.88
2014,4,5,11.23,87.35,4.53,282.69
2014,4,6,13.32,87.27,2.57,146.12
2014,4,7,15.85,87.25,2.16,161.38
2014,4,8,16.81,87.35,2.5,202.88
2014,4,9,16.23,87.35,3.88,231.94
2014,4,10,17.3,87.26,2.11,122.0
2014,4,11,18.67,87.11,4.13,204.44
2014,4,12,19.27,86.96,5.3,270.0
2014,4,13,14.33,87.04,4.01,108.38
2014,4,14,16.65,86.92,3.88,180.5
2014,4,15,18.11,86.87,4.61,201.12
2014,4,16,16.92,87.02,3.59,35.31
2014,4,17,18.72,87.0,3.49,185.75
2014,4,18,18.37,86.83,3.48,160.25
2014,4,19,18.97,86.5,4.7,208.81
2014,4,20,13.97,86.32,4.8,308.88
2014,4,21,12.55,86.17,5.66,170.88
2014,4,22,10.35,86.91,7.55,289.44
2014,4,23,14.46,87.36,2.48,184.88
2014,4,24,16.59,87.26,4.54,261.94
2014,4,25,12.8,87.37,5.83,290.25
2014,4,26,13.69,87.36,4.07,209.25
2014,4,27,16.31,87.2,3.8,275.25
2014,4,28,16.95,87.05,3.23,120.0
2014,4,29,18.73,86.9,2.95,130.06
2014,4,30,18.87,86.77,4.38,75.62
2014,5,1,19.4,86.76,4.73,49.0
2014,5,2,20.22,86.77,3.36,138.94
2014,5,3,17.81,86.66,3.73,110.06
2014,5,4,18.82,86.66,3.38,137.44
2014,5,5,21.13,86.78,3.81,170.81
2014,5,6,22.15,87.02,3.25,183.62
2014,5,7,22.57,87.19,3.98,201.19
2014,5,8,20.9,87.26,3.34,148.25
2014,5,9,20.94,87.22,2.78,155.31
2014,5,10,23.03,87.26,3.28,234.94
2014,5,11,24.25,87.15,4.49,212.69
2014,5,12,24.11,87.13,3.38,170.44
2014,5,13,25.69,87.26,3.12,194.5
2014,5,14,25.05,87.46,3.27,200.12
2014,5,15,23.84,87.26,4.28,258.19
2014,5,16,21.83,86.74,4.63,233.62
2014,5,17,16.07,86.37,5.18,165.44
2014,5,18,15.29,86.46,2.51,239.31
2014,5,19,17.44,86.48,3.38,259.06
2014,5,20,19.15,86.46,6.81,193.62
2014,5,21,16.75,86.59,4.29,233.81
2014,5,22,14.83,86.88,5.62,68.75
2014,5,23,15.73,86.78,4.93,35.38
2014,5,24,15.97,86.5,5.57,155.75
2014,5,25,16.62,86.9,3.05,112.12
2014,5,26,17.37,87.07,5.03,170.38
2014,5,27,16.76,87.06,5.76,164.0
2014,5,28,15.08,87.18,5.78,321.19
2014,5,29,17.31,87.29,3.89,158.94
2014,5,30,20.68,87.18,4.57,169.88
2014,5,31,21.06,86.76,4.36,133.88
2014,6,1,14.87,86.64,9.05,195.88
2014,6,2,12.51,87.11,9.19,92.81
2014,6,3,15.55,87.29,2.8,92.06
2014,6,4,19.98,87.15,3.9,217.19
2014,6,5,21.13,87.07,5.11,216.06
2014,6,6,22.41,87.03,5.68,179.81
2014,6,7,23.58,87.04,6.21,166.88
2014,6,8,22.79,87.06,3.59,118.75
2014,6,9,20.7,86.95,5.99,103.81
2014,6,10,20.43,86.9,7.05,77.88
2014,6,11,21.67,87.11,5.43,83.62
2014,6,12,21.69,87.39,3.9,74.25
2014,6,13,21.34,87.36,2.74,88.06
2014,6,14,22.83,87.08,3.26,168.12
2014,6,15,24.95,86.74,4.01,223.31
2014,6,16,19.76,86.69,5.7,27.38
2014,6,17,20.01,86.92,3.42,107.19
2014,6,18,23.73,87.08,2.23,161.69
2014,6,19,25.26,87.0,4.53,185.25
2014,6,20,23.14,86.89,3.16,254.31
2014,6,21,22.01,86.98,4.84,27.06
2014,6,22,22.09,87.09,5.52,140.56
2014,6,23,21.94,87.12,5.97,163.38
2014,6,24,18.35,87.08,5.8,287.81
2014,6,25,17.47,87.07,5.69,145.56
2014,6,26,20.37,87.14,3.07,136.25
2014,6,27,24.77,87.26,4.46,183.12
2014,6,28,25.51,87.27,6.68,192.88
2014,6,29,23.62,87.35,4.56,132.06
2014,6,30,23.26,87.31,3.73,179.69
2014,7,1,24.69,87.2,3.46,186.75
2014,7,2,22.69,86.9,4.62,206.31
2014,7,3,22.52,86.95,5.2,246.38
2014,7,4,23.68,87.18,4.11,290.56
2014,7,5,24.4,87.21,3.26,118.69
2014,7,6,22.95,87.08,5.91,207.12
2014,7,7,21.48,87.18,5.63,12.81
2014,7,8,26.12,87.11,4.15,147.5
2014,7,9,28.01,87.06,3.77,162.88
2014,7,10,27.35,87.14,4.45,214.12
2014,7,11,25.53,87.25,4.1,177.62
2014,7,12,24.65,87.25,3.62,195.56
2014,7,13,23.96,87.28,3.67,126.0
2014,7,14,26.33,87.26,2.45,121.44
2014,7,15,28.31,87.29,3.21,108.06
2014,7,16,29.46,87.4,2.47,58.81
2014,7,17,29.77,87.46,3.68,153.38
2014,7,18,29.69,87.34,5.41,195.12
2014,7,19,29.73,87.25,7.23,183.12
2014,7,20,28.95,87.27,6.55,210.88
2014,7,21,26.98,87.27,3.36,118.81
2014,7,22,28.25,87.07,4.8,137.38
2014,7,23,29.34,86.89,4.66,191.62
2014,7,24,29.42,86.76,5.12,154.75
2014,7,25,28.46,86.76,5.1,250.12
2014,7,26,28.38,87.04,5.17,268.62
2014,7,27,27.51,87.2,4.05,157.75
2014,7,28,28.15,87.15,4.43,165.25
2014,7,29,27.24,86.91,4.5,125.62
2014,7,30,27.19,86.88,4.76,142.38
2014,7,31,26.16,87.1,4.06,101.12
2014,8,1,26.29,86.88,4.84,143.81
2014,8,2,22.25,86.84,5.24,190.69
2014,8,3,26.86,86.91,5.27,158.62
2014,8,4,30.09,87.28,5.68,240.5
2014,8,5,28.12,87.42,3.46,165.56
2014,8,6,25.31,87.39,2.79,122.56
2014,8,7,25.36,87.21,2.85,105.31
2014,8,8,27.17,87.05,4.51,175.31
2014,8,9,27.69,87.11,6.24,170.56
2014,8,10,28.5,87.27,6.0,209.88
2014,8,11,28.91,87.31,4.73,236.5
2014,8,12,28.22,87.15,3.69,146.5
2014,8,13,27.23,87.05,3.34,122.0
2014,8,14,27.87,87.11,4.42,171.56
2014,8,15,28.85,87.2,3.86,256.31
2014,8,16,28.44,87.12,2.7,185.56
2014,8,17,28.47,87.02,2.52,123.5
2014,8,18,29.05,87.08,6.32,228.19
2014,8,19,27.48,87.18,5.29,283.69
2014,8,20,25.14,87.33,4.8,260.69
2014,8,21,27.05,87.27,2.12,183.0
2014,8,22,27.94,87.17,3.48,248.75
2014,8,23,25.65,87.27,3.88,230.44
2014,8,24,27.45,87.31,3.46,191.56
2014,8,25,28.97,87.35,3.21,216.75
2014,8,26,29.73,87.35,3.3,246.31
2014,8,27,28.19,87.38,4.12,170.62
2014,8,28,27.73,87.36,2.75,148.69
2014,8,29,24.5,87.4,5.58,222.25
2014,8,30,22.84,87.37,6.18,246.75
2014,8,31,23.71,87.27,3.78,182.56
2014,9,1,25.84,87.24,2.26,167.25
2014,9,2,27.2,87.21,2.45,140.38
2014,9,3,27.61,87.17,4.07,211.75
2014,9,4,27.94,87.18,4.59,212.94
2014,9,5,26.83,87.23,2.87,239.0
2014,9,6,26.37,87.08,1.8,159.94
2014,9,7,23.69,87.02,4.45,181.44
2014,9,8,23.62,87.03,5.59,186.0
2014,9,9,23.23,87.03,3.67,222.19
2014,9,10,23.4,87.06,3.59,133.81
2014,9,11,23.43,87.23,4.05,145.62
2014,9,12,23.37,87.3,3.52,142.88
2014,9,13,25.19,87.35,3.2,162.25
2014,9,14,25.99,87.28,3.93,263.75
2014,9,15,23.87,87.23,4.77,230.19
2014,9,16,22.69,87.1,5.48,205.25
2014,9,17,24.15,86.74,5.44,238.81
2014,9,18,24.08,86.7,6.82,211.25
2014,9,19,21.98,87.12,8.86,212.0
2014,9,20,20.8,87.56,7.01,217.44
2014,9,21,18.88,87.51,6.34,206.88
2014,9,22,15.67,87.33,5.07,239.75
2014,9,23,17.74,87.16,4.88,241.5
2014,9,24,18.61,87.14,5.85,219.5
2014,9,25,20.03,87.09,3.1,213.25
2014,9,26,19.28,87.09,3.34,132.31
2014,9,27,20.32,87.2,5.62,158.75
2014,9,28,20.42,87.24,3.83,208.88
2014,9,29,19.94,87.37,5.66,158.31
2014,9,30,20.36,87.48,7.67,138.56
2014,10,1,19.57,87.6,7.78,150.69
2014,10,2,19.94,87.62,6.16,197.19
2014,10,3,20.09,87.41,6.11,193.31
2014,10,4,16.47,87.23,3.52,30.69
2014,10,5,17.62,87.12,2.37,152.94
2014,10,6,18.7,87.07,4.97,218.31
2014,10,7,19.57,87.1,6.73,181.44
2014,10,8,19.91,87.11,7.31,206.94
2014,10,9,20.8,87.11,7.38,226.81
2014,10,10,21.15,87.2,6.48,219.44
2014,10,11,19.53,87.11,8.27,195.06
2014,10,12,19.35,86.82,7.66,201.88
2014,10,13,16.08,86.84,3.63,151.38
2014,10,14,13.26,86.76,5.62,309.69
2014,10,15,13.01,87.14,5.42,301.81
2014,10,16,16.79,87.29,1.93,160.56
2014,10,17,16.88,87.43,3.91,180.69
2014,10,18,17.08,87.52,5.05,150.56
2014,10,19,18.11,87.49,6.94,138.19
2014,10,20,18.65,87.64,6.16,167.0
2014,10,21,18.67,87.71,4.08,196.25
2014,10,22,17.2,87.71,3.77,56.5
2014,10,23,16.58,87.42,2.71,117.56
2014,10,24,17.48,87.2,2.93,198.44
2014,10,25,18.16,87.26,3.52,227.12
2014,10,26,17.92,87.4,2.98,241.19
2014,10,27,17.23,87.3,2.15,155.88
2014,10,28,17.53,86.97,2.27,255.62
2014,10,29,17.24,86.94,2.13,138.44
2014,10,30,16.73,87.31,2.73,228.69
2014,10,31,16.32,87.38,2.3,209.31
2014,11,1,16.51,87.38,1.53,147.12
2014,11,2,15.16,87.26,3.31,222.44
2014,11,3,11.82,87.13,4.64,221.31
2014,11,4,12.12,86.42,7.98,248.0
2014,11,5,6.57,86.34,6.73,330.19
2014,11,6,6.28,86.99,6.01,328.62
2014,11,7,9.63,87.24,3.91,267.06
2014,11,8,12.57,87.09,2.64,241.25
2014,11,9,8.69,86.57,3.52,263.25
2014,11,10,5.3,86.57,5.74,236.62
2014,11,11,8.4,86.64,4.81,284.38
2014,11,12,11.28,86.97,3.87,216.38
2014,11,13,12.54,87.09,4.91,185.56
2014,11,14,13.06,86.92,4.75,231.44
2014,11,15,10.94,86.95,3.2,252.12
2014,11,16,11.62,86.86,2.23,134.88
2014,11,17,11.38,86.65,2.84,208.62
2014,11,18,11.78,86.73,3.2,202.12
2014,11,19,11.55,86.97,4.47,194.5
2014,11,20,13.34,87.13,7.1,171.44
2014,11,21,13.54,87.18,6.95,160.06
2014,11,22,12.3,87.03,10.08,164.81
2014,11,23,11.45,86.92,9.19,179.31
2014,11,24,10.22,86.85,4.75,151.44
2014,11,25,9.47,87.0,3.86,15.88
2014,11,26,9.12,86.75,2.32,216.69
2014,11,27,8.69,85.97,7.12,202.31
2014,11,28,7.12,84.97,12.55,192.06
2014,11,29,7.5,84.99,8.87,206.94
2014,11,30,5.22,85.69,5.68,244.75
2014,12,1,6.24,86.1,5.13,263.88
2014,12,2,6.1,86.3,7.03,304.81
2014,12,3,7.03,86.49,5.27,239.5
2014,12,4,5.85,86.77,4.3,294.69
2014,12,5,4.32,87.33,2.84,251.0
2014,12,6,5.01,87.42,3.42,270.19
2014,12,7,3.0,87.53,4.28,285.81
2014,12,8,2.92,87.66,2.93,275.88
2014,12,9,3.0,87.52,7.77,342.25
2014,12,10,1.58,87.73,4.99,73.62
2014,12,11,4.44,87.8,2.14,134.69
2014,12,12,4.32,87.53,4.98,207.88
2014,12,13,4.16,87.12,6.9,200.06
2014,12,14,2.68,86.72,5.98,211.31
2014,12,15,2.3,86.81,4.59,260.5
2014,12,16,5.14,87.12,5.93,312.44
2014,12,17,5.38,87.4,5.13,133.25
2014,12,18,4.94,87.73,3.05,175.56
2014,12,19,6.53,87.96,2.76,37.94
2014,12,20,8.07,88.09,2.64,76.38
2014,12,21,8.85,87.98,1.55,165.88
2014,12,22,5.83,87.91,3.05,172.0
2014,12,23,3.18,87.93,4.69,185.06
2014,12,24,3.26,87.81,4.23,220.62
2014,12,25,3.16,87.84,4.37,211.5
2014,12,26,2.69,87.87,3.64,20.88
2014,12,27,3.18,87.66,3.45,319.56
2014,12,28,3.85,87.23,6.87,315.19
2014,12,29,3.13,87.33,8.17,206.88
2014,12,30,-1.27,87.84,4.12,51.94
2014,12,31,-0.66,87.85,3.21,175.81
2015,1,1,0.64,88.07,3.85,149.12
2015,1,2,1.7,88.37,2.87,125.31
2015,1,3,2.83,88.52,1.99,136.06
2015,1,4,3.75,88.3,1.92,236.31
2015,1,5,6.35,87.92,1.3,211.31
2015,1,6,4.48,87.67,2.59,208.0
2015,1,7,4.04,87.76,2.53,179.69
2015,1,8,3.23,88.25,2.12,131.69
2015,1,9,4.7,88.71,3.54,101.88
2015,1,10,5.93,88.55,2.61,189.75
2015,1,11,7.75,88.13,3.2,273.56
2015,1,12,9.26,88.07,3.43,170.06
2015,1,13,6.76,87.93,3.78,189.0
2015,1,14,6.43,87.83,3.38,192.25
2015,1,15,6.06,87.47,4.84,215.81
2015,1,16,5.3,87.09,4.91,279.69
2015,1,17,0.88,87.23,5.73,346.12
2015,1,18,0.37,86.86,5.98,252.0
2015,1,19,1.0,85.96,8.71,269.31
2015,1,20,1.51,86.33,5.85,300.69
2015,1,21,0.51,86.43,5.64,290.94
2015,1,22,2.22,86.68,10.69,311.94
2015,1,23,2.43,87.17,7.88,333.69
2015,1,24,1.91,87.35,3.8,233.31
2015,1,25,1.85,87.34,4.4,247.12
2015,1,26,2.28,87.55,4.28,343.19
2015,1,27,3.8,87.59,3.8,329.0
2015,1,28,3.92,87.42,5.1,330.69
2015,1,29,4.83,87.11,5.07,319.25
2015,1,30,7.76,86.69,7.63,308.19
2015,1,31,8.41,86.27,9.79,298.94
2015,2,1,1.84,86.72,8.7,333.81
2015,2,2,1.9,86.78,4.06,281.06
2015,2,3,3.37,86.41,4.59,283.75
2015,2,4,3.23,86.04,8.09,300.5
2015,2,5,-0.98,86.38,8.8,318.06
2015,2,6,0.46,86.53,4.42,277.56
2015,2,7,1.4,86.6,3.16,105.06
2015,2,8,1.58,86.8,3.09,100.81
2015,2,9,3.58,86.88,4.47,155.0
2015,2,10,3.1,86.99,6.03,158.94
2015,2,11,4.63,87.0,4.71,180.5
2015,2,12,4.58,86.95,4.17,220.44
2015,2,13,4.43,87.28,2.91,158.56
2015,2,14,3.57,87.4,4.95,329.94
2015,2,15,6.58,87.07,7.09,310.44
2015,2,16,6.25,87.06,7.09,338.25
2015,2,17,4.53,86.78,4.12,251.44
2015,2,18,2.77,86.81,7.99,75.44
2015,2,19,3.62,86.88,7.24,77.19
2015,2,20,2.07,86.56,5.84,79.31
2015,2,21,3.33,86.24,7.79,337.19
2015,2,22,6.14,86.58,11.75,326.81
2015,2,23,6.91,87.18,6.34,325.5
2015,2,24,5.8,87.46,7.27,332.94
2015,2,25,3.66,87.54,9.45,342.38
2015,2,26,4.66,87.33,8.02,337.62
2015,2,27,6.96,87.31,6.88,320.94
2015,2,28,6.83,87.43,6.55,339.31
2015,3,1,8.07,87.66,3.22,231.56
2015,3,2,11.0,87.75,1.78,248.94
2015,3,3,11.35,87.8,3.91,221.44
2015,3,4,11.89,87.69,3.12,191.0
2015,3,5,8.4,87.61,5.26,53.19
2015,3,6,4.61,87.78,3.77,80.0
2015,3,7,6.92,87.72,2.64,117.19
2015,3,8,9.22,87.34,3.48,121.19
2015,3,9,6.41,87.43,3.73,26.94
2015,3,10,8.29,87.72,2.71,57.19
2015,3,11,11.74,87.71,2.29,208.25
2015,3,12,11.96,87.45,2.31,63.06
2015,3,13,11.04,87.17,2.34,125.12
2015,3,14,10.68,86.93,3.32,223.62
2015,3,15,8.41,86.68,3.68,161.44
2015,3,16,8.57,86.84,3.05,160.25
2015,3,17,11.16,86.7,5.28,162.0
2015,3,18,8.7,86.25,4.81,151.94
2015,3,19,9.25,85.76,6.33,140.12
2015,3,20,7.06,85.81,4.74,207.12
2015,3,21,6.23,86.05,5.34,222.19
2015,3,22,8.37,86.15,4.32,195.44
2015,3,23,8.09,85.98,5.47,240.06
2015,3,24,6.43,85.68,4.99,295.62
2015,3,25,4.18,85.8,7.7,293.0
2015,3,26,3.4,86.83,8.91,338.12
2015,3,27,7.52,87.58,6.38,315.12
2015,3,28,10.69,87.74,4.6,151.81
2015,3,29,12.21,87.79,4.36,190.38
2015,3,30,13.54,87.85,4.53,176.75
2015,3,31,15.07,87.83,2.99,24.44
2015,4,1,15.76,87.62,3.34,31.62
2015,4,2,16.31,87.49,2.91,146.12
2015,4,3,17.93,87.16,3.08,208.5
2015,4,4,16.85,86.72,3.99,231.06
2015,4,5,16.58,86.26,4.63,85.56
2015,4,6,14.3,86.23,4.99,99.81
2015,4,7,13.76,86.83,2.7,131.75
2015,4,8,12.02,87.31,8.29,152.0
2015,4,9,11.61,87.42,6.85,175.5
2015,4,10,12.58,87.5,6.39,179.62
2015,4,11,12.58,87.36,6.06,173.12
2015,4,12,13.24,87.34,7.23,172.94
2015,4,13,14.9,87.51,7.62,165.25
2015,4,14,13.65,87.4,8.83,178.0
2015,4,15,16.47,87.06,8.98,175.81
2015,4,16,14.48,86.99,3.92,212.56
2015,4,17,16.88,87.04,5.64,162.12
2015,4,18,16.89,87.02,4.88,236.38
2015,4,19,19.33,86.95,6.84,258.19
2015,4,20,18.8,86.98,4.42,246.69
2015,4,21,17.87,87.09,3.88,171.19
2015,4,22,18.43,87.27,3.16,143.75
2015,4,23,19.94,87.12,5.16,211.44
2015,4,24,18.3,87.03,3.09,253.88
2015,4,25,18.38,86.99,3.35,149.06
2015,4,26,16.87,86.78,5.62,201.81
2015,4,27,14.05,86.96,6.05,309.56
2015,4,28,16.05,87.11,3.45,141.81
2015,4,29,17.34,87.23,3.38,201.12
2015,4,30,17.61,87.31,2.89,106.0
2015,5,1,20.29,87.26,4.27,161.0
2015,5,2,21.9,87.24,4.89,183.19
2015,5,3,23.32,87.09,6.21,188.38
2015,5,4,23.9,86.89,7.92,202.31
2015,5,5,21.97,86.89,6.2,260.88
2015,5,6,21.33,87.09,2.94,168.19
2015,5,7,22.9,87.16,5.18,240.06
2015,5,8,20.67,87.51,4.8,181.94
2015,5,9,21.34,87.54,3.34,66.12
2015,5,10,22.9,87.57,4.98,164.69
2015,5,11,22.79,87.67,5.61,200.38
2015,5,12,23.54,87.72,5.1,183.81
2015,5,13,22.01,87.75,4.07,56.88
2015,5,14,24.44,87.4,3.43,252.06
2015,5,15,21.62,87.27,6.76,301.0
2015,5,16,17.98,87.41,4.62,37.38
2015,5,17,19.81,87.27,3.84,182.62
2015,5,18,21.31,86.94,5.63,202.0
2015,5,19,21.84,86.55,6.3,215.19
2015,5,20,17.2,86.73,7.18,55.81
2015,5,21,16.09,87.14,6.37,30.81
2015,5,22,14.47,87.17,4.33,137.31
2015,5,23,15.95,86.75,3.21,132.19
2015,5,24,16.6,86.3,5.9,101.62
2015,5,25,14.55,86.44,7.71,22.81
2015,5,26,14.47,86.98,4.49,46.94
2015,5,27,18.05,87.08,2.5,155.44
2015,5,28,21.9,87.02,5.22,166.75
2015,5,29,19.26,86.74,7.18,252.12
2015,5,30,18.37,87.16,4.84,209.44
2015,5,31,20.76,87.11,4.09,122.25
2015,6,1,17.63,87.03,5.73,46.69
2015,6,2,17.03,87.22,5.91,69.12
2015,6,3,16.76,87.36,3.22,153.31
2015,6,4,19.8,87.29,2.7,152.44
2015,6,5,22.02,87.3,2.49,134.0
2015,6,6,20.94,87.44,2.5,232.62
2015,6,7,21.87,87.33,3.59,240.12
2015,6,8,23.51,87.06,5.76,183.88
2015,6,9,22.92,86.78,4.95,249.75
2015,6,10,21.81,86.7,3.83,136.0
2015,6,11,21.3,86.64,5.17,158.5
2015,6,12,18.59,86.75,5.45,93.56
2015,6,13,18.98,86.77,5.05,146.0
2015,6,14,18.52,86.87,5.72,88.5
2015,6,15,17.51,87.06,5.84,93.44
2015,6,16,18.69,87.28,4.53,77.25
2015,6,17,21.71,87.1,4.11,118.0
2015,6,18,22.65,87.0,4.66,85.12
2015,6,19,23.76,87.02,4.88,82.88
2015,6,20,25.4,87.15,3.9,81.69
2015,6,21,26.55,87.11,4.98,171.06
