YEAR,MO,DY,T2M_MAX,WS10M,WS50M
2013,12,16,12.04,4.55,7.21
2013,12,17,11.03,3.77,5.84
2013,12,18,10.26,4.21,6.12
2013,12,19,12.44,3.4,5.23
2013,12,20,5.42,11.06,13.72
2013,12,21,7.89,8.2,10.22
2013,12,22,8.75,5.95,7.83
2013,12,23,11.65,2.2,2.65
2013,12,24,12.95,5.59,8.48
2013,12,25,14.08,8.74,11.7
2013,12,26,12.25,8.81,11.58
2013,12,27,16.48,4.9,7.14
2013,12,28,14.41,3.68,5.96
2013,12,29,6.12,6.85,8.49
2013,12,30,5.6,4.2,5.27
2013,12,31,11.9,2.54,3.38
2014,1,1,13.81,1.68,2.28
2014,1,2,14.8,3.3,4.98
2014,1,3,17.78,2.94,4.38
2014,1,4,17.48,4.09,6.67
2014,1,5,14.82,3.73,4.88
2014,1,6,17.99,3.66,5.57
2014,1,7,18.28,3.41,4.9
2014,1,8,15.95,4.45,6.9
2014,1,9,12.22,5.71,8.67
2014,1,10,13.71,6.59,8.96
2014,1,11,11.08,4.15,6.0
2014,1,12,12.89,4.41,5.78
2014,1,13,14.03,3.36,4.63
2014,1,14,7.76,7.84,9.88
2014,1,15,12.4,4.1,5.82
2014,1,16,13.75,5.92,8.72
2014,1,17,7.07,7.34,9.43
2014,1,18,6.91,5.23,7.23
2014,1,19,11.17,9.64,12.87
2014,1,20,10.78,4.33,5.52
2014,1,21,12.39,3.08,4.19
2014,1,22,12.74,3.59,4.91
2014,1,23,7.27,5.27,6.62
2014,1,24,8.46,4.66,6.42
2014,1,25,13.45,6.09,9.31
2014,1,26,14.05,3.6,4.76
2014,1,27,14.2,6.48,9.32
2014,1,28,11.77,6.88,8.98
2014,1,29,11.21,5.03,6.38
2014,1,30,4.63,10.54,13.11
2014,1,31,5.29,8.45,10.8
2014,2,1,11.53,7.84,10.52
2014,2,2,11.1,3.91,5.39
2014,2,3,12.9,4.48,7.2
2014,2,4,13.99,3.77,5.91
2014,2,5,18.5,4.27,6.48
2014,2,6,18.9,5.77,8.57
2014,2,7,11.28,4.24,5.56
2014,2,8,16.58,4.76,6.92
2014,2,9,18.5,6.2,8.95
2014,2,10,6.93,11.13,14.52
2014,2,11,12.62,6.25,8.36
2014,2,12,13.02,5.6,8.3
2014,2,13,16.94,2.95,3.95
2014,2,14,18.68,5.27,7.87
2014,2,15,16.89,7.04,10.62
2014,2,16,18.62,6.43,10.46
2014,2,17,12.56,4.89,7.85
2014,2,18,8.15,5.79,7.4
2014,2,19,9.36,7.02,8.95
2014,2,20,12.53,4.9,6.48
2014,2,21,16.72,3.68,5.38
2014,2,22,11.69,4.8,6.42
2014,2,23,14.94,5.99,9.19
2014,2,24,14.87,5.68,8.09
2014,2,25,11.19,5.27,6.97
2014,2,26,9.69,4.17,6.29
2014,2,27,10.12,6.34,8.73
2014,2,28,14.44,6.48,9.0
2014,3,1,12.68,9.02,11.49
2014,3,2,14.23,12.16,15.54
2014,3,3,15.48,9.47,12.02
2014,3,4,12.65,8.53,11.05
2014,3,5,14.89,7.08,9.17
2014,3,6,15.15,2.78,3.88
2014,3,7,17.1,3.22,4.71
2014,3,8,17.69,5.39,8.28
2014,3,9,19.37,4.61,7.08
2014,3,10,14.1,2.28,3.62
2014,3,11,17.07,3.5,5.53
2014,3,12,11.44,5.19,6.85
2014,3,13,10.29,5.31,6.57
2014,3,14,9.47,5.37,6.52
2014,3,15,11.09,4.64,6.25
2014,3,16,15.07,2.41,3.73
2014,3,17,18.07,2.3,2.99
2014,3,18,19.18,2.57,3.92
2014,3,19,15.72,2.23,3.3
2014,3,20,18.21,2.42,3.31
2014,3,21,16.88,3.55,5.01
2014,3,22,19.04,3.27,4.74
2014,3,23,17.82,4.16,6.4
2014,3,24,20.76,4.3,6.48
2014,3,25,16.61,6.98,10.03
2014,3,26,13.03,9.02,12.16
2014,3,27,14.17,3.61,5.76
2014,3,28,15.25,8.59,11.84
2014,3,29,11.62,5.7,7.69
2014,3,30,13.4,4.9,6.27
2014,3,31,18.23,5.71,8.1
2014,4,1,19.55,9.24,12.91
2014,4,2,20.31,11.11,14.45
2014,4,3,12.12,6.88,8.84
2014,4,4,15.75,6.05,8.12
2014,4,5,20.2,4.53,6.55
2014,4,6,22.03,2.57,3.62
2014,4,7,23.85,2.16,2.91
2014,4,8,25.2,2.5,3.38
2014,4,9,24.54,3.88,5.92
2014,4,10,24.8,2.11,2.86
2014,4,11,24.88,4.13,6.19
2014,4,12,27.82,5.3,7.83
2014,4,13,22.44,4.01,6.07
2014,4,14,25.2,3.88,5.75
2014,4,15,25.98,4.61,6.53
2014,4,16,25.53,3.59,5.53
2014,4,17,26.53,3.49,5.12
2014,4,18,26.69,3.48,5.04
2014,4,19,29.15,4.7,6.45
2014,4,20,20.7,4.8,6.15
2014,4,21,19.12,5.66,6.93
2014,4,22,16.69,7.55,9.56
2014,4,23,22.33,2.48,3.28
2014,4,24,25.01,4.54,6.16
2014,4,25,21.15,5.83,7.89
2014,4,26,23.76,4.07,5.82
2014,4,27,25.9,3.8,5.43
2014,4,28,26.56,3.23,4.96
2014,4,29,28.51,2.95,4.88
2014,4,30,28.44,4.38,6.52
2014,5,1,27.69,4.73,6.91
2014,5,2,29.25,3.36,5.37
2014,5,3,26.19,3.73,5.52
2014,5,4,27.87,3.38,4.97
2014,5,5,29.16,3.81,5.07
2014,5,6,31.01,3.25,4.55
2014,5,7,30.62,3.98,5.79
2014,5,8,27.8,3.34,4.72
2014,5,9,27.98,2.78,3.81
2014,5,10,29.94,3.28,4.27
2014,5,11,31.9,4.49,6.06
2014,5,12,32.91,3.38,5.19
2014,5,13,32.55,3.12,4.45
2014,5,14,32.51,3.27,4.55
2014,5,15,31.82,4.28,5.88
2014,5,16,30.13,4.63,5.97
2014,5,17,19.82,5.18,6.49
2014,5,18,20.73,2.51,3.07
2014,5,19,24.96,3.38,5.05
2014,5,20,26.56,6.81,9.94
2014,5,21,26.01,4.29,5.79
2014,5,22,21.41,5.62,6.77
2014,5,23,23.37,4.93,6.29
2014,5,24,26.08,5.57,6.82
2014,5,25,23.95,3.05,3.94
2014,5,26,25.72,5.03,6.4
2014,5,27,24.63,5.76,7.53
2014,5,28,22.5,5.78,8.09
2014,5,29,26.69,3.89,5.53
2014,5,30,30.15,4.57,6.27
2014,5,31,30.55,4.36,5.78
2014,6,1,20.63,9.05,10.7
2014,6,2,17.61,9.19,11.39
2014,6,3,23.85,2.8,3.85
2014,6,4,28.43,3.9,5.2
2014,6,5,29.22,5.11,7.06
2014,6,6,30.0,5.68,8.27
2014,6,7,31.82,6.21,8.92
2014,6,8,31.62,3.59,4.56
2014,6,9,30.83,5.99,7.4
2014,6,10,30.15,7.05,8.84
2014,6,11,29.05,5.43,7.34
2014,6,12,28.76,3.9,5.3
2014,6,13,27.12,2.74,3.51
2014,6,14,31.12,3.26,4.75
2014,6,15,32.89,4.01,5.01
2014,6,16,25.35,5.7,7.43
2014,6,17,27.11,3.42,5.09
2014,6,18,31.18,2.23,3.06
2014,6,19,33.51,4.53,6.22
2014,6,20,32.26,3.16,4.16
2014,6,21,30.98,4.84,6.11
2014,6,22,32.37,5.52,7.19
2014,6,23,31.14,5.97,8.12
2014,6,24,25.95,5.8,6.88
2014,6,25,25.01,5.69,7.18
2014,6,26,29.73,3.07,4.43
2014,6,27,33.96,4.46,6.25
2014,6,28,34.73,6.68,9.51
2014,6,29,32.32,4.56,6.24
2014,6,30,33.0,3.73,5.55
2014,7,1,34.3,3.46,4.92
2014,7,2,32.86,4.62,5.7
2014,7,3,34.8,5.2,6.98
2014,7,4,35.78,4.11,5.58
2014,7,5,33.61,3.26,4.8
2014,7,6,30.6,5.91,7.46
2014,7,7,29.37,5.63,7.3
2014,7,8,37.57,4.15,6.06
2014,7,9,37.83,3.77,5.32
2014,7,10,35.92,4.45,5.98
2014,7,11,33.55,4.1,5.69
2014,7,12,31.8,3.62,4.48
2014,7,13,31.05,3.67,4.34
2014,7,14,33.44,2.45,3.46
2014,7,15,35.76,3.21,4.93
2014,7,16,36.44,2.47,3.84
2014,7,17,36.8,3.68,5.35
2014,7,18,36.37,5.41,7.49
2014,7,19,37.39,7.23,9.84
2014,7,20,37.17,6.55,8.68
2014,7,21,37.08,3.36,4.8
2014,7,22,38.35,4.8,6.59
2014,7,23,38.86,4.66,6.55
2014,7,24,39.12,5.12,6.84
2014,7,25,37.8,5.1,7.18
2014,7,26,37.76,5.17,7.37
2014,7,27,37.76,4.05,5.65
2014,7,28,37.87,4.43,6.06
2014,7,29,36.58,4.5,5.9
2014,7,30,37.87,4.76,6.59
2014,7,31,35.27,4.06,5.83
2014,8,1,36.71,4.84,6.3
2014,8,2,30.58,5.24,6.66
2014,8,3,37.79,5.27,7.66
2014,8,4,37.69,5.68,8.12
2014,8,5,36.73,3.46,4.69
2014,8,6,33.38,2.79,3.75
2014,8,7,33.34,2.85,4.22
2014,8,8,34.49,4.51,6.64
2014,8,9,34.44,6.24,8.57
2014,8,10,36.21,6.0,8.8
2014,8,11,37.41,4.73,6.34
2014,8,12,37.12,3.69,5.07
2014,8,13,36.25,3.34,4.85
2014,8,14,37.65,4.42,6.19
2014,8,15,37.6,3.86,4.98
2014,8,16,37.55,2.7,3.51
2014,8,17,37.26,2.52,3.77
2014,8,18,36.83,6.32,8.5
2014,8,19,35.16,5.29,6.28
2014,8,20,32.52,4.8,6.67
2014,8,21,34.65,2.12,2.73
2014,8,22,36.0,3.48,4.61
2014,8,23,33.92,3.88,4.84
2014,8,24,35.63,3.46,4.84
2014,8,25,36.45,3.21,4.16
2014,8,26,36.91,3.3,4.55
2014,8,27,35.41,4.12,5.88
2014,8,28,34.65,2.75,3.92
2014,8,29,29.79,5.58,7.05
2014,8,30,31.33,6.18,7.34
2014,8,31,32.2,3.78,4.88
2014,9,1,33.58,2.26,2.93
2014,9,2,34.28,2.45,3.21
2014,9,3,35.42,4.07,5.65
2014,9,4,35.3,4.59,6.66
2014,9,5,33.91,2.87,4.02
2014,9,6,33.2,1.8,2.38
2014,9,7,30.73,4.45,5.52
2014,9,8,32.44,5.59,7.73
2014,9,9,33.27,3.67,5.31
2014,9,10,33.02,3.59,5.41
2014,9,11,32.15,4.05,5.84
2014,9,12,32.4,3.52,5.23
2014,9,13,34.12,3.2,4.55
2014,9,14,34.92,3.93,5.21
2014,9,15,30.2,4.77,6.31
2014,9,16,29.59,5.48,6.86
2014,9,17,31.92,5.44,7.85
2014,9,18,32.3,6.82,9.2
2014,9,19,25.03,8.86,11.88
2014,9,20,25.15,7.01,8.84
2014,9,21,21.99,6.34,8.48
2014,9,22,19.88,5.07,6.49
2014,9,23,23.52,4.88,6.2
2014,9,24,23.08,5.85,8.22
2014,9,25,26.69,3.1,4.43
2014,9,26,26.67,3.34,4.41
2014,9,27,26.86,5.62,7.45
2014,9,28,27.74,3.83,4.86
2014,9,29,26.68,5.66,7.88
2014,9,30,26.3,7.67,10.49
2014,10,1,24.68,7.78,10.27
2014,10,2,25.83,6.16,8.62
2014,10,3,28.28,6.11,8.54
2014,10,4,23.36,3.52,5.1
2014,10,5,24.13,2.37,3.34
2014,10,6,25.62,4.97,7.53
2014,10,7,27.2,6.73,9.88
2014,10,8,27.65,7.31,10.85
2014,10,9,29.11,7.38,10.84
2014,10,10,28.01,6.48,9.31
2014,10,11,24.12,8.27,11.38
2014,10,12,25.81,7.66,10.09
2014,10,13,23.7,3.63,4.53
2014,10,14,17.7,5.62,7.34
2014,10,15,19.67,5.42,7.3
2014,10,16,25.18,1.93,2.71
2014,10,17,24.38,3.91,6.15
2014,10,18,25.78,5.05,7.78
2014,10,19,25.81,6.94,10.48
2014,10,20,26.76,6.16,8.46
2014,10,21,27.51,4.08,6.41
2014,10,22,25.69,3.77,5.97
2014,10,23,24.12,2.71,3.91
2014,10,24,25.46,2.93,4.12
2014,10,25,26.25,3.52,5.2
2014,10,26,26.14,2.98,4.5
2014,10,27,24.58,2.15,3.29
2014,10,28,24.12,2.27,3.12
2014,10,29,23.15,2.13,2.98
2014,10,30,22.98,2.73,4.04
2014,10,31,23.1,2.3,3.18
2014,11,1,22.65,1.53,2.17
2014,11,2,19.91,3.31,4.76
2014,11,3,15.4,4.64,6.72
2014,11,4,19.26,7.98,10.43
2014,11,5,9.9,6.73,9.0
2014,11,6,12.4,6.01,8.13
2014,11,7,18.28,3.91,5.77
2014,11,8,20.44,2.64,3.51
2014,11,9,12.65,3.52,4.48
2014,11,10,10.24,5.74,7.62
2014,11,11,16.64,4.81,7.17
2014,11,12,17.7,3.87,5.97
2014,11,13,20.64,4.91,7.3
2014,11,14,21.29,4.75,7.38
2014,11,15,15.45,3.2,4.45
2014,11,16,18.15,2.23,3.26
2014,11,17,17.14,2.84,4.0
2014,11,18,19.43,3.2,4.52
2014,11,19,19.11,4.47,6.95
2014,11,20,21.05,7.1,10.66
2014,11,21,20.89,6.95,10.05
2014,11,22,17.79,10.08,12.79
2014,11,23,14.52,9.19,11.4
2014,11,24,11.25,4.75,6.34
2014,11,25,14.08,3.86,5.58
2014,11,26,15.28,2.32,3.55
2014,11,27,12.55,7.12,9.59
2014,11,28,9.92,12.55,15.49
2014,11,29,10.83,8.87,11.04
2014,11,30,8.9,5.68,7.7
2014,12,1,12.38,5.13,7.14
2014,12,2,10.73,7.03,9.32
2014,12,3,11.81,5.27,6.78
2014,12,4,11.19,4.3,5.91
2014,12,5,10.8,2.84,3.8
2014,12,6,12.07,3.42,4.88
2014,12,7,8.89,4.28,6.16
2014,12,8,11.98,2.93,4.43
2014,12,9,10.0,7.77,11.02
2014,12,10,7.94,4.99,6.74
2014,12,11,12.05,2.14,2.88
2014,12,12,12.16,4.98,7.57
2014,12,13,10.16,6.9,9.77
2014,12,14,6.01,5.98,8.16
2014,12,15,7.87,4.59,6.8
2014,12,16,9.3,5.93,7.88
2014,12,17,9.62,5.13,7.17
2014,12,18,12.52,3.05,4.27
2014,12,19,14.65,2.76,4.03
2014,12,20,16.01,2.64,3.62
2014,12,21,15.2,1.55,1.99
2014,12,22,13.01,3.05,4.52
2014,12,23,9.56,4.69,7.5
2014,12,24,10.54,4.23,6.62
2014,12,25,10.33,4.37,6.6
2014,12,26,9.38,3.64,4.8
2014,12,27,11.63,3.45,5.23
2014,12,28,10.55,6.87,9.6
2014,12,29,7.55,8.17,10.59
2014,12,30,4.63,4.12,5.73
2014,12,31,7.57,3.21,4.77
2015,1,1,8.43,3.85,5.92
2015,1,2,9.2,2.87,4.03
2015,1,3,9.77,1.99,2.62
2015,1,4,10.67,1.92,2.52
2015,1,5,13.91,1.3,1.66
2015,1,6,10.44,2.59,3.73
2015,1,7,11.55,2.53,3.43
2015,1,8,8.83,2.12,3.06
2015,1,9,13.08,3.54,5.45
2015,1,10,15.91,2.61,3.84
2015,1,11,16.93,3.2,4.84
2015,1,12,16.24,3.43,5.19
2015,1,13,11.2,3.78,6.55
2015,1,14,9.91,3.38,5.24
2015,1,15,13.36,4.84,7.95
2015,1,16,13.34,4.91,7.26
2015,1,17,4.3,5.73,7.51
2015,1,18,6.45,5.98,7.6
2015,1,19,3.94,8.71,11.01
2015,1,20,6.47,5.85,7.77
2015,1,21,4.23,5.64,8.32
2015,1,22,6.32,10.69,14.26
2015,1,23,6.81,7.88,10.55
2015,1,24,7.8,3.8,5.26
2015,1,25,9.88,4.4,6.56
2015,1,26,10.52,4.28,6.39
2015,1,27,11.8,3.8,5.78
2015,1,28,12.16,5.1,7.98
2015,1,29,14.31,5.07,7.72
2015,1,30,14.47,7.63,10.17
2015,1,31,14.88,9.79,12.46
2015,2,1,6.5,8.7,11.45
2015,2,2,10.97,4.06,5.73
2015,2,3,12.37,4.59,7.3
2015,2,4,10.13,8.09,10.36
2015,2,5,4.3,8.8,12.02
2015,2,6,7.91,4.42,6.25
2015,2,7,7.46,3.16,4.59
2015,2,8,9.45,3.09,4.85
2015,2,9,11.59,4.47,7.16
2015,2,10,10.96,6.03,8.3
2015,2,11,12.08,4.71,6.2
2015,2,12,11.61,4.17,6.6
2015,2,13,10.4,2.91,4.12
2015,2,14,11.04,4.95,7.02
2015,2,15,13.95,7.09,9.23
2015,2,16,11.98,7.09,9.19
2015,2,17,9.24,4.12,5.04
2015,2,18,7.37,7.99,10.18
2015,2,19,7.35,7.24,9.67
2015,2,20,5.38,5.84,7.51
2015,2,21,6.52,7.79,9.84
2015,2,22,10.28,11.75,14.83
2015,2,23,15.05,6.34,8.68
2015,2,24,12.06,7.27,9.69
2015,2,25,8.8,9.45,12.27
2015,2,26,11.01,8.02,10.8
2015,2,27,12.98,6.88,8.8
2015,2,28,12.68,6.55,8.77
2015,3,1,14.4,3.22,4.37
2015,3,2,19.33,1.78,2.66
2015,3,3,20.05,3.91,5.88
2015,3,4,20.44,3.12,4.94
2015,3,5,15.4,5.26,7.48
2015,3,6,14.83,3.77,5.96
2015,3,7,17.73,2.64,3.8
2015,3,8,17.85,3.48,5.16
2015,3,9,14.98,3.73,5.39
2015,3,10,16.26,2.71,3.56
2015,3,11,19.72,2.29,2.96
2015,3,12,20.15,2.31,3.3
2015,3,13,20.15,2.34,3.4
2015,3,14,19.53,3.32,4.71
2015,3,15,16.06,3.68,5.13
2015,3,16,17.05,3.05,4.43
2015,3,17,20.28,5.28,7.6
2015,3,18,18.23,4.81,6.05
2015,3,19,17.44,6.33,8.77
2015,3,20,12.58,4.74,6.91
2015,3,21,12.51,5.34,7.57
2015,3,22,15.62,4.32,6.03
2015,3,23,14.08,5.47,8.16
2015,3,24,10.54,4.99,6.42
2015,3,25,9.33,7.7,9.63
2015,3,26,9.05,8.91,11.41
2015,3,27,13.95,6.38,8.55
2015,3,28,19.37,4.6,6.61
2015,3,29,21.36,4.36,6.39
2015,3,30,22.23,4.53,7.15
2015,3,31,24.12,2.99,4.41
2015,4,1,24.7,3.34,4.86
2015,4,2,25.62,2.91,4.51
2015,4,3,25.82,3.08,4.34
2015,4,4,25.63,3.99,5.17
2015,4,5,25.2,4.63,6.49
2015,4,6,23.17,4.99,6.19
2015,4,7,22.33,2.7,3.7
2015,4,8,18.48,8.29,11.08
2015,4,9,19.65,6.85,9.41
2015,4,10,20.31,6.39,9.36
2015,4,11,20.0,6.06,8.95
2015,4,12,21.28,7.23,10.67
2015,4,13,22.72,7.62,11.03
2015,4,14,18.65,8.83,11.6
2015,4,15,23.69,8.98,11.98
2015,4,16,22.22,3.92,5.34
2015,4,17,26.9,5.64,8.33
2015,4,18,22.99,4.88,7.13
2015,4,19,27.65,6.84,9.87
2015,4,20,29.09,4.42,6.1
2015,4,21,26.23,3.88,5.49
2015,4,22,26.93,3.16,4.84
2015,4,23,28.95,5.16,7.53
2015,4,24,28.23,3.09,4.45
2015,4,25,27.37,3.35,4.75
2015,4,26,25.49,5.62,7.59
2015,4,27,22.01,6.05,7.83
2015,4,28,26.04,3.45,5.33
2015,4,29,26.04,3.38,4.68
2015,4,30,24.7,2.89,4.63
2015,5,1,28.78,4.27,6.02
2015,5,2,30.19,4.89,7.34
2015,5,3,32.18,6.21,9.55
2015,5,4,32.95,7.92,12.06
2015,5,5,32.33,6.2,8.76
2015,5,6,31.58,2.94,3.98
2015,5,7,32.46,5.18,7.38
2015,5,8,29.06,4.8,6.88
2015,5,9,31.47,3.34,5.45
2015,5,10,31.57,4.98,7.66
2015,5,11,31.82,5.61,8.23
2015,5,12,33.56,5.1,7.76
2015,5,13,32.07,4.07,5.92
2015,5,14,33.3,3.43,5.21
2015,5,15,29.33,6.76,9.28
2015,5,16,26.14,4.62,6.39
2015,5,17,29.12,3.84,5.78
2015,5,18,29.01,5.63,8.49
2015,5,19,29.45,6.3,8.77
2015,5,20,23.49,7.18,8.62
2015,5,21,22.91,6.37,8.06
2015,5,22,20.81,4.33,5.77
2015,5,23,21.32,3.21,4.38
2015,5,24,24.94,5.9,6.93
2015,5,25,21.9,7.71,9.03
2015,5,26,20.56,4.49,5.66
2015,5,27,24.59,2.5,3.46
2015,5,28,29.38,5.22,7.34
2015,5,29,27.87,7.18,9.38
2015,5,30,26.05,4.84,6.55
2015,5,31,29.13,4.09,5.54
2015,6,1,24.62,5.73,6.83
2015,6,2,21.55,5.91,7.47
2015,6,3,22.51,3.22,4.51
2015,6,4,27.08,2.7,3.89
2015,6,5,28.64,2.49,3.43
2015,6,6,25.45,2.5,3.41
2015,6,7,29.76,3.59,4.62
2015,6,8,30.87,5.76,8.0
2015,6,9,32.3,4.95,6.8
2015,6,10,32.11,3.83,4.99
2015,6,11,31.01,5.17,6.34
2015,6,12,24.73,5.45,6.55
2015,6,13,27.9,5.05,6.34
2015,6,14,27.3,5.72,6.88
2015,6,15,24.69,5.84,7.09
2015,6,16,27.0,4.53,5.92
2015,6,17,31.09,4.11,5.66
2015,6,18,31.26,4.66,6.16
2015,6,19,31.59,4.88,6.64
2015,6,20,33.76,3.9,5.62
2015,6,21,35.03,4.98,6.71
2015,6,22,32.92,5.1,6.79
2015,6,23,31.25,4.99,6.13
2015,6,24,29.34,5.22,6.82
2015,6,25,30.43,5.09,6.7
2015,6,26,32.66,3.93,5.8
2015,6,27,35.36,3.27,4.59
2015,6,28,36.61,4.13,5.77
2015,6,29,36.41,3.73,5.21
2015,6,30,36.93,4.94,7.3
2015,7,1,37.17,4.66,6.82
2015,7,2,36.87,2.73,4.24
2015,7,3,36.83,4.15,6.02
2015,7,4,36.58,3.22,4.93
2015,7,5,34.98,3.98,6.03
2015,7,6,34.48,3.09,4.45
2015,7,7,34.5,4.49,6.28
2015,7,8,34.76,5.31,7.3
2015,7,9,35.43,4.0,6.02
2015,7,10,36.27,2.95,4.59
2015,7,11,37.05,4.58,6.43
2015,7,12,36.33,4.51,6.31
2015,7,13,34.86,4.59,6.49
2015,7,14,34.25,4.77,6.92
2015,7,15,34.06,4.22,5.8
2015,7,16,35.33,2.93,4.19
2015,7,17,36.31,3.2,4.17
2015,7,18,36.77,3.41,4.25
2015,7,19,35.04,3.21,4.44
2015,7,20,34.85,3.59,5.11
2015,7,21,35.05,4.63,6.35
2015,7,22,36.57,3.98,5.52
2015,7,23,34.94,5.02,6.52
2015,7,24,34.2,4.26,5.58
2015,7,25,35.75,2.59,3.86
2015,7,26,39.04,4.66,6.57
2015,7,27,38.17,5.09,7.23
2015,7,28,38.99,2.83,4.19
2015,7,29,37.55,4.83,6.8
2015,7,30,35.9,4.27,6.01
2015,7,31,37.52,5.06,6.84
2015,8,1,38.33,3.2,4.03
2015,8,2,39.33,3.95,5.47
2015,8,3,37.71,5.32,7.77
2015,8,4,38.27,3.84,5.48
2015,8,5,37.73,4.4,6.52
2015,8,6,37.45,3.54,5.37
2015,8,7,37.0,2.74,3.8
2015,8,8,36.93,4.21,5.41
2015,8,9,37.25,2.61,3.88
2015,8,10,33.68,4.03,4.77
2015,8,11,34.56,4.53,5.38
2015,8,12,36.14,3.61,4.77
2015,8,13,34.54,6.29,7.46
2015,8,14,29.94,4.48,5.25
2015,8,15,31.15,3.81,4.57
2015,8,16,29.56,4.77,5.6
2015,8,17,35.87,3.34,4.88
2015,8,18,32.51,6.31,8.28
2015,8,19,33.37,3.55,4.98
2015,8,20,35.65,4.21,5.75
2015,8,21,31.83,4.55,5.37
2015,8,22,26.91,4.92,6.44
2015,8,23,30.66,4.24,5.66
2015,8,24,32.46,3.8,5.12
2015,8,25,34.27,4.52,6.08
2015,8,26,33.76,6.89,9.38
2015,8,27,34.1,4.72,6.68
2015,8,28,30.81,4.42,5.73
2015,8,29,32.98,3.65,4.75
2015,8,30,32.23,4.96,7.25
2015,8,31,33.42,5.55,6.94
2015,9,1,32.08,2.48,3.35
2015,9,2,29.96,3.45,5.05
2015,9,3,32.15,4.61,6.41
2015,9,4,33.01,4.19,5.64
2015,9,5,33.38,5.16,7.23
2015,9,6,32.08,4.28,5.73
2015,9,7,32.32,4.05,5.21
2015,9,8,25.55,4.73,6.1
2015,9,9,27.56,3.39,4.94
2015,9,10,29.98,4.77,6.57
2015,9,11,31.04,5.21,7.18
2015,9,12,31.65,8.7,11.75
2015,9,13,32.08,7.58,10.21
2015,9,14,33.28,3.92,5.52
2015,9,15,32.85,3.48,4.66
2015,9,16,33.4,3.68,5.23
2015,9,17,30.19,4.37,6.23
2015,9,18,32.48,4.25,6.5
2015,9,19,32.17,3.98,5.78
2015,9,20,30.59,2.83,4.28
2015,9,21,30.94,3.71,4.63
2015,9,22,28.8,4.15,5.85
2015,9,23,25.04,4.68,5.71
2015,9,24,23.99,4.45,5.99
2015,9,25,23.04,3.07,4.62
2015,9,26,23.82,2.96,4.49
2015,9,27,23.98,1.95,2.95
2015,9,28,17.87,5.2,6.59
2015,9,29,19.81,5.05,6.65
2015,9,30,22.73,3.11,4.73
2015,10,1,24.5,3.03,4.67
2015,10,2,25.91,3.1,4.13
2015,10,3,26.06,6.01,8.56
2015,10,4,29.07,3.41,4.98
2015,10,5,30.4,4.96,7.18
2015,10,6,30.15,4.34,5.97
2015,10,7,29.72,3.55,4.47
2015,10,8,21.12,3.92,5.04
2015,10,9,19.38,5.75,7.3
2015,10,10,23.13,3.27,4.69
2015,10,11,24.74,5.52,8.27
2015,10,12,25.19,6.95,9.95
2015,10,13,23.9,6.15,8.7
2015,10,14,19.08,5.35,6.79
2015,10,15,22.52,2.38,3.58
2015,10,16,24.48,5.27,7.87
2015,10,17,21.98,7.22,9.86
2015,10,18,23.38,7.95,10.65
2015,10,19,23.16,7.1,9.61
2015,10,20,18.78,6.12,8.11
2015,10,21,22.17,3.77,5.37
2015,10,22,21.38,3.74,5.36
2015,10,23,23.75,2.41,3.09
2015,10,24,18.46,3.68,5.22
2015,10,25,21.13,4.89,6.62
2015,10,26,21.72,6.69,8.72
2015,10,27,20.35,4.37,6.01
2015,10,28,20.26,3.63,5.62
2015,10,29,21.87,2.71,4.13
2015,10,30,24.08,3.32,4.66
2015,10,31,23.98,2.59,3.64
2015,11,1,22.23,6.81,9.39
2015,11,2,20.15,8.2,11.09
2015,11,3,20.63,1.93,2.53
2015,11,4,22.08,2.26,3.39
2015,11,5,19.8,3.29,4.91
2015,11,6,19.65,3.07,4.48
2015,11,7,20.26,2.72,4.13
2015,11,8,18.22,3.14,4.8
2015,11,9,17.28,3.09,4.54
2015,11,10,18.97,1.74,2.35
2015,11,11,19.26,1.73,2.39
2015,11,12,19.01,2.54,3.51
2015,11,13,19.56,3.35,5.02
2015,11,14,18.33,2.69,4.17
2015,11,15,18.28,2.24,2.98
2015,11,16,17.87,3.85,5.73
2015,11,17,15.32,3.87,5.73
2015,11,18,16.29,3.27,4.9
2015,11,19,16.23,2.69,3.8
2015,11,20,17.17,2.02,2.8
2015,11,21,17.83,5.55,8.02
2015,11,22,11.36,6.15,8.64
2015,11,23,8.3,4.27,5.55
2015,11,24,7.4,5.08,6.79
2015,11,25,12.19,5.02,7.22
2015,11,26,13.62,6.8,9.2
2015,11,27,14.27,3.08,4.37
2015,11,28,16.34,2.4,3.23
2015,11,29,16.45,2.74,4.2
2015,11,30,15.01,3.39,5.37
2015,12,1,14.71,4.23,6.21
2015,12,2,15.36,4.33,6.68
2015,12,3,14.79,3.4,5.01
2015,12,4,17.22,2.34,3.39
2015,12,5,16.84,2.13,3.18
2015,12,6,13.97,4.72,7.54
2015,12,7,13.58,4.7,7.47
2015,12,8,13.26,3.49,5.41
2015,12,9,12.05,2.37,3.38
2015,12,10,12.07,2.99,4.43
2015,12,11,11.24,4.03,6.21
2015,12,12,10.96,4.34,6.85
2015,12,13,12.44,3.87,6.1
2015,12,14,12.65,3.88,6.2
2015,12,15,16.93,2.26,3.41
2015,12,16,17.98,2.61,3.61
2015,12,17,18.98,3.23,4.69
2015,12,18,19.15,2.12,2.99
2015,12,19,18.12,4.69,7.34
2015,12,20,18.04,2.73,4.45
